iso3,year,games_type,gold,silver,bronze,total_medals,has_medal,country,population,gdp_current_usd,gdp_per_capita,life_expectancy,adult_literacy_rate,unemployment_rate
GBR,1972,Summer,4.0,5.0,9.0,18.0,1,United Kingdom,56086065.0,169965034965.035,3030.43251411977,72.1243902439024,,9.772
USA,1972,Summer,33.0,31.0,30.0,94.0,1,United States,209896000.0,1279110000000.0,6094.01798986165,71.1560975609756,,7.5
ARG,1972,Summer,0.0,1.0,0.0,1.0,1,Argentina,24644328.0,34733000536.2862,1409.37097316211,65.953,93.9100036621094,6.36
ARM,1972,Summer,0.0,0.0,0.0,0.0,0,Armenia,2577079.0,1272835453.42634,356.350780006933,63.1144878048781,99.7399978637695,1.8
AZE,1972,Summer,0.0,0.0,0.0,0.0,0,Azerbaijan,5391450.0,444658671.586716,60.2351205405972,57.503,99.7699966430664,1.8
BHS,1972,Summer,0.0,0.0,0.0,0.0,0,,,,,,,
BHR,1972,Summer,0.0,0.0,0.0,0.0,0,Bahrain,242113.0,534081183.680728,2205.917004377,66.095,97.870002746582,0.971
BMU,1972,Summer,0.0,0.0,0.0,0.0,0,Bermuda,52803.0,235400000.0,4458.08003333144,69.643,,
BWA,1972,Summer,0.0,0.0,0.0,0.0,0,Botswana,622407.0,164460914.977201,264.233716807813,57.669,,16.326
BRA,1972,Summer,0.0,0.0,2.0,2.0,1,Brazil,100146797.0,58434858374.8696,583.492034946156,58.255,74.5899963378906,7.086
BGR,1972,Summer,6.0,10.0,5.0,21.0,1,Bulgaria,8576200.0,19839230769.2308,2238.80295786574,70.899512195122,,15.3
BFA,1972,Summer,0.0,0.0,0.0,0.0,0,Burkina Faso,5807234.0,578595521.990135,99.6335814933813,40.399,12.8500003814697,2.511
TWN,1972,Summer,0.0,0.0,0.0,0.0,0,,,,,,,
COL,1972,Summer,0.0,1.0,2.0,3.0,1,Colombia,21819563.0,8671358732.68486,397.41211740514,62.53,91.2099990844727,9.44
HRV,1972,Summer,0.0,0.0,0.0,0.0,0,Croatia,4450564.0,10621169290.9986,2321.15204123035,69.5739268292683,,10.914
CUB,1972,Summer,3.0,1.0,4.0,8.0,1,Cuba,9123891.0,8135150891.92025,891.631749208781,68.949,99.8000030517578,8.778
CIV,1972,Summer,0.0,0.0,0.0,0.0,0,Cote d'Ivoire,5909716.0,1849400401.64724,312.942348100524,45.575,34.1399993896484,6.7
DNK,1972,Summer,1.0,0.0,0.0,1.0,1,Denmark,4991596.0,23230667549.2496,4653.95587889115,73.4390243902439,,9.027
DOM,1972,Summer,0.0,0.0,0.0,0.0,0,Dominican Republic,4651883.0,1987400000.0,427.224846368664,59.661,87.0,6.7
ECU,1972,Summer,0.0,0.0,0.0,0.0,0,Ecuador,6529034.0,3185986087.33583,487.972047217986,59.816,92.3899993896484,4.346
EGY,1972,Summer,0.0,0.0,0.0,0.0,0,"Egypt, Arab Rep.",36258328.0,9299638055.84281,256.482815640115,49.908,38.2000007629395,8.92
ETH,1972,Summer,0.0,0.0,2.0,2.0,1,Ethiopia,29374608.0,3520252938.26087,119.839997124757,41.035,27.0100002288818,3.379
FJI,1972,Summer,0.0,0.0,0.0,0.0,0,Fiji,550499.0,316656648.698957,575.217482137037,61.63,,4.653
GEO,1972,Summer,0.0,0.0,0.0,0.0,0,Georgia,4205300.0,8833588173.40023,1843.90343235858,65.516,99.6500015258789,5.4
GHA,1972,Summer,0.0,0.0,1.0,1.0,1,Ghana,9438187.0,2112293279.98507,223.80286383233,48.274,57.9000015258789,4.7
GRC,1972,Summer,0.0,2.0,0.0,2.0,1,Greece,8888628.0,16650659090.9091,1873.25412773592,72.656243902439,,8.927
GRD,1972,Summer,0.0,0.0,0.0,0.0,0,Grenada,98777.0,110900457.037037,1173.07809597238,67.151,,
HKG,1972,Summer,0.0,0.0,0.0,0.0,0,"Hong Kong SAR, China",4123600.0,5710090213.15035,1384.7342645141,71.4509756097561,,1.96
IND,1972,Summer,0.0,0.0,1.0,1.0,1,India,570482142.0,71464700666.9869,125.270705961882,49.213,62.75,7.733
IDN,1972,Summer,0.0,0.0,0.0,0.0,0,Indonesia,122039841.0,10997590361.4458,90.1147549138956,54.364,67.3099975585938,2.734
IRL,1972,Summer,0.0,0.0,0.0,0.0,0,Ireland,3036850.0,6318060582.21873,2080.46514718169,71.021756097561,,15.021
IRN,1972,Summer,0.0,2.0,1.0,3.0,1,"Iran, Islamic Rep.",30921179.0,17153463263.1023,554.748034125811,51.729,36.5200004577637,10.653
ISR,1972,Summer,0.0,0.0,0.0,0.0,0,Israel,3148000.0,9222557538.58382,2929.65614313336,71.0780487804878,,14.08
JAM,1972,Summer,0.0,0.0,1.0,1.0,1,Jamaica,1931542.0,1875146587.4443,970.802906405502,67.304,,6.389
JOR,1972,Summer,0.0,0.0,0.0,0.0,0,Jordan,1714555.0,788479684.608126,459.874244108895,62.477,92.5500030517578,19.945
KAZ,1972,Summer,0.0,0.0,0.0,0.0,0,Kazakhstan,12951798.0,24917355371.9008,1437.59848100913,60.48,,1.0
KEN,1972,Summer,2.0,3.0,4.0,9.0,1,Kenya,12206060.0,2107279157.08834,172.642044778441,55.013,82.2300033569336,2.903
SRB,1972,Summer,2.0,1.0,2.0,5.0,1,Kosovo,1301579.0,23277430167.5978,3053.90516860949,55.122,98.8399963378906,13.372
SRB,1972,Summer,2.0,1.0,2.0,5.0,1,Serbia,7252012.0,23277430167.5978,3053.90516860949,69.8716341463415,98.8399963378906,13.372
KWT,1972,Summer,0.0,0.0,0.0,0.0,0,Kuwait,920352.0,4450537925.33189,4835.69104574325,69.1198048780488,67.5199966430664,0.875
KGZ,1972,Summer,0.0,0.0,0.0,0.0,0,Kyrgyz Republic,3088200.0,2315346942.855,512.766741120388,58.6458292682927,,1.1
LTU,1972,Summer,0.0,0.0,0.0,0.0,0,Lithuania,3213622.0,8430207164.43677,2340.67545970008,71.0246341463415,,1.2
MYS,1972,Summer,0.0,0.0,0.0,0.0,0,Malaysia,10676835.0,5043347250.41815,472.363509449959,64.232,69.5199966430664,3.71
MEX,1972,Summer,0.0,1.0,0.0,1.0,1,Mexico,54030168.0,45200000000.0,836.569673446138,60.051,82.9899978637695,3.235
MDA,1972,Summer,0.0,0.0,0.0,0.0,0,Moldova,2484742.0,2319243435.96096,778.017667420102,62.932,96.6500015258789,3.7
MNG,1972,Summer,0.0,1.0,0.0,1.0,1,Mongolia,1366821.0,2101394100.0,1235.14422497627,53.0728292682927,97.7699966430664,5.843
MAR,1972,Summer,0.0,0.0,0.0,0.0,0,Morocco,15924692.0,5074117544.77482,317.074066162109,49.706,41.5900001525879,13.8
NAM,1972,Summer,0.0,0.0,0.0,0.0,0,Namibia,804399.0,2421990338.12083,2467.80765504439,55.845,88.2018591728156,18.932
NGA,1972,Summer,0.0,0.0,1.0,1.0,1,Niger,4904845.0,742779660.818693,151.437947747318,35.813,70.1999969482422,3.81
NGA,1972,Summer,0.0,0.0,1.0,1.0,1,Nigeria,58601748.0,12274416017.7976,209.454776294345,41.273,70.1999969482422,3.81
NGA,1972,Summer,0.0,0.0,1.0,1.0,1,Niger,4904845.0,742779660.818693,151.437947747318,35.813,70.1999969482422,3.81
NGA,1972,Summer,0.0,0.0,1.0,1.0,1,Nigeria,58601748.0,12274416017.7976,209.454776294345,41.273,70.1999969482422,3.81
MKD,1972,Summer,0.0,0.0,0.0,0.0,0,North Macedonia,1717395.0,2436849341.97604,1198.92829846257,65.5685853658537,94.0599975585938,26.3
PHL,1972,Summer,0.0,0.0,0.0,0.0,0,Philippines,39408560.0,9067815521.3262,230.097611314044,60.911,83.3199996948242,3.844
PRT,1972,Summer,0.0,0.0,0.0,0.0,0,Portugal,8630430.0,11239117865.0852,1302.2662677393,68.3243902439024,,3.985
PRI,1972,Summer,0.0,0.0,0.0,0.0,0,,,,,,,
QAT,1972,Summer,0.0,0.0,0.0,0.0,0,Qatar,146506.0,510262500.1767,3482.877835561,66.07,88.9599990844727,0.87
ROU,1972,Summer,3.0,6.0,7.0,16.0,1,Romania,20657957.0,40424528301.8868,1753.19285632198,68.470243902439,96.7099990844727,8.26
SMR,1972,Summer,0.0,0.0,0.0,0.0,0,San Marino,18787.0,1048316128.20361,40126.9331369802,74.592,99.9100036621094,
SAU,1972,Summer,0.0,0.0,0.0,0.0,0,Saudi Arabia,3905722.0,9664267086.60323,2474.38683208975,54.742,70.8199996948242,7.2
ZAF,1972,Summer,0.0,0.0,0.0,0.0,0,South Africa,23609456.0,24515919216.8851,1038.39407468283,56.377,76.1999969482422,23.262
SYR,1972,Summer,0.0,0.0,0.0,0.0,0,Syrian Arab Republic,6826024.0,3059681697.61273,448.237758556479,61.969,82.8899993896484,6.949
THA,1972,Summer,0.0,0.0,0.0,0.0,0,Thailand,37933929.0,8177873151.04224,215.582022917854,57.746,87.9800033569336,1.35
TUN,1972,Summer,0.0,1.0,0.0,1.0,1,Tunisia,5396557.0,2237556148.51085,414.626612581104,56.095,48.189998626709,15.616
TUR,1972,Summer,0.0,1.0,0.0,1.0,1,Turkiye,38430221.0,20650000000.0,537.337529232528,57.971,65.6900024414062,8.509
TKM,1972,Summer,0.0,0.0,0.0,0.0,0,Turkmenistan,2311430.0,3010982414.24425,845.932942002334,56.603,99.9000015258789,1.5
UGA,1972,Summer,1.0,1.0,0.0,2.0,1,Uganda,10885796.0,1490970180.59639,136.964736487473,47.162,68.1399993896484,3.556
UZB,1972,Summer,0.0,0.0,0.0,0.0,0,Uzbekistan,12465106.0,10722799639.3121,550.999615085024,60.75,98.6399993896484,2.9
VEN,1972,Summer,0.0,0.0,0.0,0.0,0,"Venezuela, RB",12099180.0,13977727272.7273,1155.26236263344,65.555,94.6620701964151,7.69
LIE,1972,Summer,0.0,0.0,0.0,0.0,0,Liechtenstein,22132.0,124940289.32382,5645.23266418851,73.4018048780488,,
DZA,1972,Summer,0.0,0.0,0.0,0.0,0,Algeria,14427072.0,6766743956.88889,469.030996510511,44.384,69.870002746582,24.38
BDI,1972,Summer,0.0,0.0,0.0,0.0,0,Burundi,3617128.0,246804571.428571,68.2321917909931,25.777,59.2999992370605,3.133
SGP,1972,Summer,0.0,0.0,0.0,0.0,0,Singapore,2152400.0,2721440980.75851,1264.37510720987,69.1635609756098,82.9100036621094,3.09
TJK,1972,Summer,0.0,0.0,0.0,0.0,0,Tajikistan,3123691.0,1908554572.27139,337.833145514813,57.157,99.4499969482422,1.85
TTO,1972,Summer,0.0,0.0,0.0,0.0,0,Trinidad and Tobago,1014921.0,1083391757.89486,1067.46412567566,65.183,94.9700012207031,19.66
ARE,1972,Summer,0.0,0.0,0.0,0.0,0,United Arab Emirates,385014.0,1415086929.3006,3675.41681419534,62.675,98.2900009155273,1.713
VNM,1972,Summer,0.0,0.0,0.0,0.0,0,Viet Nam,43429168.0,25423812648.5941,404.559305078888,51.913,90.1600036621094,2.11
AFG,1972,Summer,0.0,0.0,0.0,0.0,0,Afghanistan,11853696.0,3521418059.92345,174.930991430166,38.423,35.9865546430738,8.011
CMR,1972,Summer,0.0,0.0,0.0,0.0,0,Cameroon,6806872.0,1498251889.66287,220.108720960652,49.12,41.2200012207031,8.999
CYP,1972,Summer,0.0,0.0,0.0,0.0,0,Cyprus,661063.0,576090073.715036,1157.41162109375,68.629,94.3600006103516,2.09
GAB,1972,Summer,0.0,0.0,0.0,0.0,0,Gabon,620960.0,430508358.514204,693.294831412979,53.811,,17.725
GTM,1972,Summer,0.0,0.0,0.0,0.0,0,Guatemala,5682833.0,2101300000.0,369.762757413424,51.817,64.2099990844727,2.639
MNE,1972,Summer,0.0,0.0,0.0,0.0,0,Montenegro,521785.0,854261160.714286,1405.81632669854,71.0364634146342,98.5299987792969,30.283
CHL,1972,Summer,0.0,0.0,0.0,0.0,0,Chile,10174678.0,12057501634.979,1185.04994801594,63.717,94.2900009155273,4.35
ISL,1972,Summer,0.0,0.0,0.0,0.0,0,Iceland,209137.0,839652164.06073,4014.84273017558,74.4558536585366,,4.305
MUS,1972,Summer,0.0,0.0,0.0,0.0,0,Mauritius,852053.0,318664899.637091,373.996570209941,63.8733902439024,84.3000030517578,9.451
PAN,1972,Summer,0.0,0.0,0.0,0.0,0,Panama,1599723.0,1673411700.0,1046.06341222824,65.183,88.0699996948242,6.303
WSM,1972,Summer,0.0,0.0,0.0,0.0,0,Samoa,144538.0,62566116.3754812,432.869670090088,61.36,99.4000015258789,2.44
SDN,1972,Summer,0.0,0.0,0.0,0.0,0,Sudan,12527856.0,2483055722.23738,154.511581420898,52.803,61.3499984741211,15.702
TGO,1972,Summer,0.0,0.0,0.0,0.0,0,Togo,2384994.0,474043921.843537,198.7610542599,47.692,53.1800003051758,4.222
ZWE,1972,Summer,0.0,0.0,0.0,0.0,0,Zimbabwe,5542445.0,2677729615.60641,483.131472771747,58.175,83.5100021362305,4.938
ERI,1972,Summer,0.0,0.0,0.0,0.0,0,Eritrea,1309235.0,477101651.648376,265.240962963337,40.723,52.5099983215332,5.256
PRY,1972,Summer,0.0,0.0,0.0,0.0,0,Paraguay,2499881.0,769039682.539683,307.630516228445,62.89,90.2699966430664,4.98
BRB,1972,Summer,0.0,0.0,0.0,0.0,0,Barbados,249658.0,213725216.665339,856.071973120587,69.132,,22.94
CRI,1972,Summer,0.0,0.0,0.0,0.0,0,Costa Rica,1938248.0,1238251695.55388,638.851011611456,68.014,92.629997253418,3.93
MOZ,1972,Summer,0.0,0.0,0.0,0.0,0,Mozambique,8692935.0,2798696511.18156,205.585216062094,42.523,27.0,3.033
LKA,1972,Summer,0.0,0.0,0.0,0.0,0,Sri Lanka,12809205.0,2553936348.40871,199.38289288123,64.625,90.8099975585938,14.22
URY,1972,Summer,0.0,0.0,0.0,0.0,0,Uruguay,2821644.0,2189418688.80408,775.937251050835,69.169,96.7799987792969,8.96
TON,1972,Summer,0.0,0.0,0.0,0.0,0,Tonga,87356.0,30036416.9619944,315.094854046623,64.061,99.5899963378906,1.35
ZMB,1972,Summer,0.0,0.0,0.0,0.0,0,Zambia,4569309.0,1872416680.07912,409.781146356948,54.375,69.1500015258789,19.544
PAK,1972,Summer,0.0,1.0,0.0,1.0,1,Pakistan,63583194.0,9415016359.56604,148.073976270617,53.824,42.7000007629395,0.596
PER,1972,Summer,0.0,0.0,0.0,0.0,0,Peru,14210147.0,9189413409.28138,646.679686654992,56.989,87.6699981689453,5.071
SUR,1972,Summer,0.0,0.0,0.0,0.0,0,Suriname,397413.0,311950000.0,784.951674957789,59.685,89.5999984741211,17.28
LUX,1972,Summer,0.0,0.0,0.0,0.0,0,Luxembourg,346600.0,1901697369.62698,5486.72062789089,70.4433658536585,,2.029
DJI,1972,Summer,0.0,0.0,0.0,0.0,0,Djibouti,166256.0,395794538.630775,816.874614065329,48.532,,25.985
SEN,1972,Summer,0.0,0.0,0.0,0.0,0,Senegal,4741631.0,1620857103.53492,341.835352336553,41.77,26.8700008392334,2.926
VIR,1972,Summer,0.0,0.0,0.0,0.0,0,,,,,,,
GUY,1972,Summer,0.0,0.0,0.0,0.0,0,Guyana,721617.0,285380952.380952,395.474264576572,60.133,85.6399993896484,11.9
LBN,1972,Summer,0.0,1.0,0.0,1.0,1,Lebanon,2509729.0,3313540067.93246,959.153901867443,66.201,92.6699981689453,8.259
TZA,1972,Summer,0.0,0.0,0.0,0.0,0,Tanzania,14479308.0,3472787266.0964,246.546295166016,47.436,59.1100006103516,3.679
IRQ,1972,Summer,0.0,0.0,0.0,0.0,0,Iraq,10430164.0,4113848002.40312,394.41834302923,61.816,74.0500030517578,8.368
HTI,1972,Summer,0.0,0.0,0.0,0.0,0,Haiti,4813868.0,371998958.402916,77.2765182599349,47.884,74.0273206930105,7.428
MCO,1972,Summer,0.0,0.0,0.0,0.0,0,Monaco,24862.0,402451900.821288,16187.4306500397,73.381,,
NPL,1972,Summer,0.0,0.0,0.0,0.0,0,Nepal,12989099.0,1024098400.35619,78.842912842237,44.068,55.5625898340797,10.493
AUS,1972,Winter,0.0,0.0,0.0,0.0,0,Australia,13177000.0,52042056074.7664,3949.46164337606,71.4575609756098,,10.733
AUT,1972,Winter,1.0,2.0,2.0,5.0,1,Austria,7544201.0,21973207929.0434,2912.59577111524,70.4634146341463,,3.59
BLR,1972,Winter,0.0,0.0,0.0,0.0,0,Belarus,9188968.0,16939790093.9054,1658.08641281239,70.8493170731708,,3.1
BEL,1972,Winter,0.0,0.0,0.0,0.0,0,Belgium,9711115.0,37209418018.5134,3831.63189999433,71.4051219512195,,6.702
CAN,1972,Winter,0.0,1.0,0.0,1.0,1,Canada,22218463.0,113463848873.624,5106.73708049128,72.9339024390244,,11.197
CZE,1972,Winter,1.0,0.0,2.0,3.0,1,Czechia,9867632.0,35051065440.3962,3396.70972430469,70.1765853658537,,2.6
EST,1972,Winter,0.0,0.0,0.0,0.0,0,Estonia,1392518.0,4123011419.74174,2819.12612100926,69.9291951219512,99.7699966430664,3.681
FIN,1972,Winter,0.0,4.0,1.0,5.0,1,Finland,4639657.0,14744499569.8308,3177.9287929756,70.7073170731707,,11.595
FRA,1972,Winter,0.0,1.0,2.0,3.0,1,France,52962356.0,201621751625.488,3806.8878889279,72.1073170731707,,10.203
DEU,1972,Winter,3.0,1.0,1.0,5.0,1,Germany,78688452.0,300899944795.436,3823.94032602696,70.9067073170732,,6.323
DEU,1972,Winter,4.0,3.0,7.0,14.0,1,Germany,78688452.0,300899944795.436,3823.94032602696,70.9067073170732,,6.323
HUN,1972,Winter,0.0,0.0,0.0,0.0,0,Hungary,10398489.0,7379313742.13684,709.652502602719,69.6646341463415,98.8600006103516,9.942
ITA,1972,Winter,2.0,2.0,1.0,5.0,1,Italy,54381345.0,145594833997.344,2677.29372999774,72.0753658536586,,9.321
JPN,1972,Winter,1.0,1.0,1.0,3.0,1,Japan,107188000.0,324933841268.585,3031.43860570759,73.1536585365854,,2.158
LVA,1972,Winter,0.0,0.0,0.0,0.0,0,Latvia,2395674.0,5799465288.41246,2360.1714816213,69.8787804878049,99.75,6.6
NLD,1972,Winter,4.0,3.0,2.0,9.0,1,Curacao,147710.0,54787070173.0294,4110.49164551948,68.811,,5.555
NLD,1972,Winter,4.0,3.0,2.0,9.0,1,Netherlands,13328593.0,54787070173.0294,4110.49164551948,73.7270731707317,,5.555
NZL,1972,Winter,0.0,0.0,0.0,0.0,0,New Zealand,2903900.0,9567331064.65727,3294.64894268304,71.8292682926829,,10.667
NOR,1972,Winter,2.0,5.0,5.0,12.0,1,Norway,3933004.0,17358610849.701,4413.57569168528,74.3446341463415,,5.91
CHN,1972,Winter,0.0,0.0,0.0,0.0,0,China,862030000.0,113871930713.841,132.097410431007,58.579,90.9199981689453,2.37
POL,1972,Winter,1.0,0.0,0.0,1.0,1,Poland,33055650.0,94337050693.2727,2459.02068468253,70.6658536585366,,13.645
RUS,1972,Winter,8.0,5.0,3.0,16.0,1,Russian Federation,131909000.0,554828660436.137,3778.01977539063,68.3085365853659,99.4400024414062,5.181
PRK,1972,Winter,0.0,0.0,0.0,0.0,0,"Korea, Dem. People's Rep.",15975069.0,,,63.254,100.0,2.333
SVK,1972,Winter,0.0,0.0,0.0,0.0,0,Slovak Republic,4596622.0,15699327209.2121,2959.33644860111,70.2982195121951,,12.192
SVN,1972,Winter,0.0,0.0,0.0,0.0,0,Slovenia,1752233.0,14277261540.7456,7151.15243829224,69.0585365853659,,7.809
ESP,1972,Winter,1.0,0.0,0.0,1.0,1,Spain,34604469.0,59090176028.993,1707.58800052655,72.8180487804878,97.1699981689453,17.697
SWE,1972,Winter,1.0,1.0,2.0,4.0,1,Sweden,8122300.0,48883734671.5941,6018.45963232017,74.7180487804878,,5.722
CHE,1972,Winter,4.0,3.0,3.0,10.0,1,Switzerland,6260956.0,36844318854.2403,5884.77524107186,73.6443902439024,,2.344
UKR,1972,Winter,0.0,0.0,0.0,0.0,0,Ukraine,47946893.0,74703517902.6642,1444.248046875,70.966,,1.9
GBR,1972,Winter,0.0,0.0,0.0,0.0,0,United Kingdom,56086065.0,169965034965.035,3030.43251411977,72.1243902439024,,9.772
USA,1972,Winter,3.0,2.0,3.0,8.0,1,United States,209896000.0,1279110000000.0,6094.01798986165,71.1560975609756,,7.5
ARG,1972,Winter,0.0,0.0,0.0,0.0,0,Argentina,24644328.0,34733000536.2862,1409.37097316211,65.953,93.9100036621094,6.36
ARM,1972,Winter,0.0,0.0,0.0,0.0,0,Armenia,2577079.0,1272835453.42634,356.350780006933,63.1144878048781,99.7399978637695,1.8
AZE,1972,Winter,0.0,0.0,0.0,0.0,0,Azerbaijan,5391450.0,444658671.586716,60.2351205405972,57.503,99.7699966430664,1.8
BHS,1972,Winter,0.0,0.0,0.0,0.0,0,,,,,,,
BHR,1972,Winter,0.0,0.0,0.0,0.0,0,Bahrain,242113.0,534081183.680728,2205.917004377,66.095,97.870002746582,0.971
BMU,1972,Winter,0.0,0.0,0.0,0.0,0,Bermuda,52803.0,235400000.0,4458.08003333144,69.643,,
BWA,1972,Winter,0.0,0.0,0.0,0.0,0,Botswana,622407.0,164460914.977201,264.233716807813,57.669,,16.326
BRA,1972,Winter,0.0,0.0,0.0,0.0,0,Brazil,100146797.0,58434858374.8696,583.492034946156,58.255,74.5899963378906,7.086
BGR,1972,Winter,0.0,0.0,0.0,0.0,0,Bulgaria,8576200.0,19839230769.2308,2238.80295786574,70.899512195122,,15.3
BFA,1972,Winter,0.0,0.0,0.0,0.0,0,Burkina Faso,5807234.0,578595521.990135,99.6335814933813,40.399,12.8500003814697,2.511
TWN,1972,Winter,0.0,0.0,0.0,0.0,0,,,,,,,
COL,1972,Winter,0.0,0.0,0.0,0.0,0,Colombia,21819563.0,8671358732.68486,397.41211740514,62.53,91.2099990844727,9.44
HRV,1972,Winter,0.0,0.0,0.0,0.0,0,Croatia,4450564.0,10621169290.9986,2321.15204123035,69.5739268292683,,10.914
CUB,1972,Winter,0.0,0.0,0.0,0.0,0,Cuba,9123891.0,8135150891.92025,891.631749208781,68.949,99.8000030517578,8.778
CIV,1972,Winter,0.0,0.0,0.0,0.0,0,Cote d'Ivoire,5909716.0,1849400401.64724,312.942348100524,45.575,34.1399993896484,6.7
DNK,1972,Winter,0.0,0.0,0.0,0.0,0,Denmark,4991596.0,23230667549.2496,4653.95587889115,73.4390243902439,,9.027
DOM,1972,Winter,0.0,0.0,0.0,0.0,0,Dominican Republic,4651883.0,1987400000.0,427.224846368664,59.661,87.0,6.7
ECU,1972,Winter,0.0,0.0,0.0,0.0,0,Ecuador,6529034.0,3185986087.33583,487.972047217986,59.816,92.3899993896484,4.346
EGY,1972,Winter,0.0,0.0,0.0,0.0,0,"Egypt, Arab Rep.",36258328.0,9299638055.84281,256.482815640115,49.908,38.2000007629395,8.92
ETH,1972,Winter,0.0,0.0,0.0,0.0,0,Ethiopia,29374608.0,3520252938.26087,119.839997124757,41.035,27.0100002288818,3.379
FJI,1972,Winter,0.0,0.0,0.0,0.0,0,Fiji,550499.0,316656648.698957,575.217482137037,61.63,,4.653
GEO,1972,Winter,0.0,0.0,0.0,0.0,0,Georgia,4205300.0,8833588173.40023,1843.90343235858,65.516,99.6500015258789,5.4
GHA,1972,Winter,0.0,0.0,0.0,0.0,0,Ghana,9438187.0,2112293279.98507,223.80286383233,48.274,57.9000015258789,4.7
GRC,1972,Winter,0.0,0.0,0.0,0.0,0,Greece,8888628.0,16650659090.9091,1873.25412773592,72.656243902439,,8.927
GRD,1972,Winter,0.0,0.0,0.0,0.0,0,Grenada,98777.0,110900457.037037,1173.07809597238,67.151,,
HKG,1972,Winter,0.0,0.0,0.0,0.0,0,"Hong Kong SAR, China",4123600.0,5710090213.15035,1384.7342645141,71.4509756097561,,1.96
IND,1972,Winter,0.0,0.0,0.0,0.0,0,India,570482142.0,71464700666.9869,125.270705961882,49.213,62.75,7.733
IDN,1972,Winter,0.0,0.0,0.0,0.0,0,Indonesia,122039841.0,10997590361.4458,90.1147549138956,54.364,67.3099975585938,2.734
IRL,1972,Winter,0.0,0.0,0.0,0.0,0,Ireland,3036850.0,6318060582.21873,2080.46514718169,71.021756097561,,15.021
IRN,1972,Winter,0.0,0.0,0.0,0.0,0,"Iran, Islamic Rep.",30921179.0,17153463263.1023,554.748034125811,51.729,36.5200004577637,10.653
ISR,1972,Winter,0.0,0.0,0.0,0.0,0,Israel,3148000.0,9222557538.58382,2929.65614313336,71.0780487804878,,14.08
JAM,1972,Winter,0.0,0.0,0.0,0.0,0,Jamaica,1931542.0,1875146587.4443,970.802906405502,67.304,,6.389
JOR,1972,Winter,0.0,0.0,0.0,0.0,0,Jordan,1714555.0,788479684.608126,459.874244108895,62.477,92.5500030517578,19.945
KAZ,1972,Winter,0.0,0.0,0.0,0.0,0,Kazakhstan,12951798.0,24917355371.9008,1437.59848100913,60.48,,1.0
KEN,1972,Winter,0.0,0.0,0.0,0.0,0,Kenya,12206060.0,2107279157.08834,172.642044778441,55.013,82.2300033569336,2.903
SRB,1972,Winter,0.0,0.0,0.0,0.0,0,Kosovo,1301579.0,23277430167.5978,3053.90516860949,55.122,98.8399963378906,13.372
SRB,1972,Winter,0.0,0.0,0.0,0.0,0,Serbia,7252012.0,23277430167.5978,3053.90516860949,69.8716341463415,98.8399963378906,13.372
KWT,1972,Winter,0.0,0.0,0.0,0.0,0,Kuwait,920352.0,4450537925.33189,4835.69104574325,69.1198048780488,67.5199966430664,0.875
KGZ,1972,Winter,0.0,0.0,0.0,0.0,0,Kyrgyz Republic,3088200.0,2315346942.855,512.766741120388,58.6458292682927,,1.1
LTU,1972,Winter,0.0,0.0,0.0,0.0,0,Lithuania,3213622.0,8430207164.43677,2340.67545970008,71.0246341463415,,1.2
MYS,1972,Winter,0.0,0.0,0.0,0.0,0,Malaysia,10676835.0,5043347250.41815,472.363509449959,64.232,69.5199966430664,3.71
MEX,1972,Winter,0.0,0.0,0.0,0.0,0,Mexico,54030168.0,45200000000.0,836.569673446138,60.051,82.9899978637695,3.235
MDA,1972,Winter,0.0,0.0,0.0,0.0,0,Moldova,2484742.0,2319243435.96096,778.017667420102,62.932,96.6500015258789,3.7
MNG,1972,Winter,0.0,0.0,0.0,0.0,0,Mongolia,1366821.0,2101394100.0,1235.14422497627,53.0728292682927,97.7699966430664,5.843
MAR,1972,Winter,0.0,0.0,0.0,0.0,0,Morocco,15924692.0,5074117544.77482,317.074066162109,49.706,41.5900001525879,13.8
NAM,1972,Winter,0.0,0.0,0.0,0.0,0,Namibia,804399.0,2421990338.12083,2467.80765504439,55.845,88.2018591728156,18.932
NGA,1972,Winter,0.0,0.0,0.0,0.0,0,Niger,4904845.0,742779660.818693,151.437947747318,35.813,70.1999969482422,3.81
NGA,1972,Winter,0.0,0.0,0.0,0.0,0,Nigeria,58601748.0,12274416017.7976,209.454776294345,41.273,70.1999969482422,3.81
MKD,1972,Winter,0.0,0.0,0.0,0.0,0,North Macedonia,1717395.0,2436849341.97604,1198.92829846257,65.5685853658537,94.0599975585938,26.3
PHL,1972,Winter,0.0,0.0,0.0,0.0,0,Philippines,39408560.0,9067815521.3262,230.097611314044,60.911,83.3199996948242,3.844
PRT,1972,Winter,0.0,0.0,0.0,0.0,0,Portugal,8630430.0,11239117865.0852,1302.2662677393,68.3243902439024,,3.985
PRI,1972,Winter,0.0,0.0,0.0,0.0,0,,,,,,,
QAT,1972,Winter,0.0,0.0,0.0,0.0,0,Qatar,146506.0,510262500.1767,3482.877835561,66.07,88.9599990844727,0.87
ROU,1972,Winter,0.0,0.0,0.0,0.0,0,Romania,20657957.0,40424528301.8868,1753.19285632198,68.470243902439,96.7099990844727,8.26
SMR,1972,Winter,0.0,0.0,0.0,0.0,0,San Marino,18787.0,1048316128.20361,40126.9331369802,74.592,99.9100036621094,
